id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality
248,13,Category_13 Item 2 - Family Size,24.67,37,each,SKU-000248,9660334191822,High quality category_13 item 2 - family size available in our store,good
249,13,Category_13 Item 2 - Single Serve,3.59,39,pack,SKU-000249,5537147859697,High quality category_13 item 2 - single serve available in our store,good
250,13,Organic Category_13 Item 3,24.06,118,pack,SKU-000250,6915579249917,High quality organic category_13 item 3 available in our store,neutral
251,13,Premium Category_13 Item 3,19.38,82,pack,SKU-000251,2513412528669,High quality premium category_13 item 3 available in our store,good
252,13,Category_13 Item 3 - Family Size,13.87,77,pack,SKU-000252,9296627828276,High quality category_13 item 3 - family size available in our store,good
253,13,Category_13 Item 3 - Single Serve,8.6,79,bag,SKU-000253,4225790507232,High quality category_13 item 3 - single serve available in our store,good
254,14,Category_14 Item 1,2.14,23,box,SKU-000254,6887676772196,High quality category_14 item 1 available in our store,good
255,14,Category_14 Item 2,9.69,10,bag,SKU-000255,0340438427971,High quality category_14 item 2 available in our store,neutral
256,14,Category_14 Item 3,3.81,121,box,SKU-000256,8819148580785,High quality category_14 item 3 available in our store,good
257,14,Category_14 Item 4,2.54,87,bottle,SKU-000257,3613407451718,High quality category_14 item 4 available in our store,neutral
258,14,Category_14 Item 5,1.58,112,bag,SKU-000258,3395962923304,High quality category_14 item 5 available in our store,neutral
259,14,Category_14 Item 6,6.45,72,bag,SKU-000259,9584982544949,High quality category_14 item 6 available in our store,good
260,14,Category_14 Item 7,9.96,85,lb,SKU-000260,8126042232536,High quality category_14 item 7 available in our store,neutral
261,14,Category_14 Item 8,6.79,64,bottle,SKU-000261,6729466711681,High quality category_14 item 8 available in our store,poor
262,14,Organic Category_14 Item 1,12.94,20,box,SKU-000262,4577590175181,High quality organic category_14 item 1 available in our store,poor
263,14,Premium Category_14 Item 1,8.99,100,each,SKU-000263,6363745458920,High quality premium category_14 item 1 available in our store,poor
264,14,Category_14 Item 1 - Family Size,9.94,84,pack,SKU-000264,9750017012770,High quality category_14 item 1 - family size available in our store,neutral
265,14,Category_14 Item 1 - Single Serve,15.2,134,lb,SKU-000265,0632424154153,High quality category_14 item 1 - single serve available in our store,good
266,14,Organic Category_14 Item 2,9.1,46,each,SKU-000266,2064361103716,High quality organic category_14 item 2 available in our store,neutral
267,14,Premium Category_14 Item 2,6.97,39,lb,SKU-000267,2938700516270,High quality premium category_14 item 2 available in our store,neutral
268,14,Category_14 Item 2 - Family Size,16.16,134,lb,SKU-000268,1361115542625,High quality category_14 item 2 - family size available in our store,poor
269,14,Category_14 Item 2 - Single Serve,10.26,96,each,SKU-000269,2189092753266,High quality category_14 item 2 - single serve available in our store,neutral
270,14,Organic Category_14 Item 3,21.16,42,bottle,SKU-000270,9731121965657,High quality organic category_14 item 3 available in our store,good
271,14,Premium Category_14 Item 3,14.95,113,box,SKU-000271,2341389994046,High quality premium category_14 item 3 available in our store,neutral
272,14,Category_14 Item 3 - Family Size,14.47,79,pack,SKU-000272,3898364037612,High quality category_14 item 3 - family size available in our store,poor
273,14,Category_14 Item 3 - Single Serve,3.9,146,bag,SKU-000273,3791805526969,High quality category_14 item 3 - single serve available in our store,good
274,15,Category_15 Item 1,8.53,107,each,SKU-000274,5827109104300,High quality category_15 item 1 available in our store,neutral
275,15,Category_15 Item 2,3.07,64,lb,SKU-000275,0684866618892,High quality category_15 item 2 available in our store,poor
276,15,Category_15 Item 3,9.31,26,bottle,SKU-000276,2414183285693,High quality category_15 item 3 available in our store,poor
277,15,Category_15 Item 4,5.27,41,oz,SKU-000277,1463031617996,High quality category_15 item 4 available in our store,neutral
278,15,Category_15 Item 5,13.46,23,each,SKU-000278,0421020275887,High quality category_15 item 5 available in our store,poor
279,15,Category_15 Item 6,14.95,106,lb,SKU-000279,4252410564818,High quality category_15 item 6 available in our store,good
280,15,Category_15 Item 7,6.78,20,oz,SKU-000280,4917785079250,High quality category_15 item 7 available in our store,good
281,15,Category_15 Item 8,2.48,85,pack,SKU-000281,2419138000307,High quality category_15 item 8 available in our store,good
282,15,Category_15 Item 9,14.75,120,bottle,SKU-000282,7562208635369,High quality category_15 item 9 available in our store,neutral
283,15,Category_15 Item 10,8.03,0,lb,SKU-000283,5419518023800,High quality category_15 item 10 available in our store,good
284,15,Organic Category_15 Item 1,5.7,135,bag,SKU-000284,6174451870537,High quality organic category_15 item 1 available in our store,good
285,15,Premium Category_15 Item 1,6.77,107,bottle,SKU-000285,4949375973839,High quality premium category_15 item 1 available in our store,good
286,15,Category_15 Item 1 - Family Size,5.66,137,lb,SKU-000286,2060385050647,High quality category_15 item 1 - family size available in our store,neutral
287,15,Category_15 Item 1 - Single Serve,11.77,0,bag,SKU-000287,1383670241034,High quality category_15 item 1 - single serve available in our store,good
288,15,Organic Category_15 Item 2,12.53,21,box,SKU-000288,8657191826197,High quality organic category_15 item 2 available in our store,good
289,15,Premium Category_15 Item 2,13.36,0,box,SKU-000289,9062344565578,High quality premium category_15 item 2 available in our store,poor
290,15,Category_15 Item 2 - Family Size,2.91,95,oz,SKU-000290,4313291212776,High quality category_15 item 2 - family size available in our store,good
291,15,Category_15 Item 2 - Single Serve,2.0,61,bottle,SKU-000291,5618537474116,High quality category_15 item 2 - single serve available in our store,good
292,15,Organic Category_15 Item 3,16.07,34,lb,SKU-000292,2490352135686,High quality organic category_15 item 3 available in our store,good
293,15,Premium Category_15 Item 3,18.06,118,bottle,SKU-000293,0442067883170,High quality premium category_15 item 3 available in our store,good
294,15,Category_15 Item 3 - Family Size,6.03,117,lb,SKU-000294,1210032365193,High quality category_15 item 3 - family size available in our store,good
295,15,Category_15 Item 3 - Single Serve,3.98,10,oz,SKU-000295,9410137215108,High quality category_15 item 3 - single serve available in our store,neutral
296,16,Category_16 Item 1,4.79,48,oz,SKU-000296,7029667066252,High quality category_16 item 1 available in our store,neutral
297,16,Category_16 Item 2,13.98,84,oz,SKU-000297,3244720999344,High quality category_16 item 2 available in our store,good
298,16,Category_16 Item 3,14.33,112,bag,SKU-000298,7687014626384,High quality category_16 item 3 available in our store,good
299,16,Category_16 Item 4,11.37,94,pack,SKU-000299,3806578759855,High quality category_16 item 4 available in our store,neutral
300,16,Category_16 Item 5,11.9,20,bag,SKU-000300,6420593040780,High quality category_16 item 5 available in our store,neutral
301,16,Category_16 Item 6,9.17,82,lb,SKU-000301,5932133480396,High quality category_16 item 6 available in our store,neutral
302,16,Category_16 Item 7,5.59,109,each,SKU-000302,6522395590590,High quality category_16 item 7 available in our store,good
303,16,Category_16 Item 8,1.63,90,box,SKU-000303,9293784270108,High quality category_16 item 8 available in our store,good
304,16,Category_16 Item 9,15.69,14,lb,SKU-000304,3930870593258,High quality category_16 item 9 available in our store,good
305,16,Category_16 Item 10,8.69,40,lb,SKU-000305,2500292185150,High quality category_16 item 10 available in our store,neutral
306,16,Category_16 Item 11,12.71,8,each,SKU-000306,6915452267526,High quality category_16 item 11 available in our store,neutral
307,16,Organic Category_16 Item 1,9.27,145,lb,SKU-000307,8953926442206,High quality organic category_16 item 1 available in our store,neutral
308,16,Premium Category_16 Item 1,21.66,19,box,SKU-000308,9690295939171,High quality premium category_16 item 1 available in our store,good
309,16,Category_16 Item 1 - Family Size,9.67,29,lb,SKU-000309,2513552157040,High quality category_16 item 1 - family size available in our store,good
310,16,Category_16 Item 1 - Single Serve,6.79,143,lb,SKU-000310,3315410067626,High quality category_16 item 1 - single serve available in our store,good
311,16,Organic Category_16 Item 2,13.81,73,bottle,SKU-000311,6765861793273,High quality organic category_16 item 2 available in our store,good
312,16,Premium Category_16 Item 2,4.84,115,each,SKU-000312,1040541152621,High quality premium category_16 item 2 available in our store,good
313,16,Category_16 Item 2 - Family Size,4.56,81,bottle,SKU-000313,1815997062967,High quality category_16 item 2 - family size available in our store,good
314,16,Category_16 Item 2 - Single Serve,9.12,76,pack,SKU-000314,2015336884444,High quality category_16 item 2 - single serve available in our store,neutral
315,16,Organic Category_16 Item 3,14.99,92,box,SKU-000315,3106987205067,High quality organic category_16 item 3 available in our store,poor
316,16,Premium Category_16 Item 3,17.27,126,lb,SKU-000316,1497310324176,High quality premium category_16 item 3 available in our store,neutral
317,16,Category_16 Item 3 - Family Size,17.51,33,box,SKU-000317,1467741862561,High quality category_16 item 3 - family size available in our store,good
318,16,Category_16 Item 3 - Single Serve,6.96,122,box,SKU-000318,5270477434904,High quality category_16 item 3 - single serve available in our store,good
319,17,Category_17 Item 1,2.87,81,bottle,SKU-000319,2115869380687,High quality category_17 item 1 available in our store,good
320,17,Category_17 Item 2,8.75,32,pack,SKU-000320,6879374160894,High quality category_17 item 2 available in our store,neutral
321,17,Category_17 Item 3,3.72,33,bag,SKU-000321,8992172233206,High quality category_17 item 3 available in our store,poor
322,17,Category_17 Item 4,13.46,132,each,SKU-000322,6163294511684,High quality category_17 item 4 available in our store,good
323,17,Category_17 Item 5,15.01,57,oz,SKU-000323,6854870998615,High quality category_17 item 5 available in our store,neutral
324,17,Organic Category_17 Item 1,6.55,50,bottle,SKU-000324,6229991191489,High quality organic category_17 item 1 available in our store,good
325,17,Premium Category_17 Item 1,16.26,23,box,SKU-000325,5646799702463,High quality premium category_17 item 1 available in our store,neutral
326,17,Category_17 Item 1 - Family Size,15.71,86,pack,SKU-000326,2996065307452,High quality category_17 item 1 - family size available in our store,good
327,17,Category_17 Item 1 - Single Serve,13.95,20,lb,SKU-000327,0544471324758,High quality category_17 item 1 - single serve available in our store,neutral
328,17,Organic Category_17 Item 2,6.58,146,bag,SKU-000328,4691373678505,High quality organic category_17 item 2 available in our store,good
329,17,Premium Category_17 Item 2,21.88,77,bag,SKU-000329,8214862890231,High quality premium category_17 item 2 available in our store,neutral
330,17,Category_17 Item 2 - Family Size,12.87,15,each,SKU-000330,3030705345783,High quality category_17 item 2 - family size available in our store,good
331,17,Category_17 Item 2 - Single Serve,4.05,36,oz,SKU-000331,6103579727980,High quality category_17 item 2 - single serve available in our store,good
332,17,Organic Category_17 Item 3,22.25,102,each,SKU-000332,5524140602931,High quality organic category_17 item 3 available in our store,neutral
333,17,Premium Category_17 Item 3,3.47,31,oz,SKU-000333,3334680072291,High quality premium category_17 item 3 available in our store,good
334,17,Category_17 Item 3 - Family Size,3.78,107,each,SKU-000334,0349446657431,High quality category_17 item 3 - family size available in our store,poor
335,17,Category_17 Item 3 - Single Serve,13.19,147,bottle,SKU-000335,7489691085894,High quality category_17 item 3 - single serve available in our store,neutral
336,18,Category_18 Item 1,15.93,119,bag,SKU-000336,9441715454442,High quality category_18 item 1 available in our store,good
337,18,Category_18 Item 2,2.34,100,box,SKU-000337,3283096520745,High quality category_18 item 2 available in our store,good
338,18,Category_18 Item 3,9.74,12,lb,SKU-000338,4666099353876,High quality category_18 item 3 available in our store,neutral
